listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
776012,Old town flat with a fantastic view,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Nzc2MDEy/original/1a511178-b851-44a2-b950-5579f87cd1ef.jpeg,15,4093218,Majken,"","",false,59.3236,18.0698,2,1,1,1.0,false,"Wine glasses,Smoke alarm,Wifi,Fire extinguisher,Kitchen,Essentials,Portable fans,Hangers,Hot water,Body soap,Bed linens,Sound system,Coffee maker,Refrigerator,Piano,Dishes and silverware,Heating,Cooking basics,Oven,Coffee",false,1,Moderate,SEK,0,0,61,4.92,4.9,5.0,5.0,5.0,5.0,4.9,9699.0,92979.0,176.0,1805.7,0.14,0.0,26.6,254.7,0.0,0.0,51,0,314,365,9699.0,92979.0,189.8,1819.6,0.567,0.0,107.8,1033.1,0.0,0.0,51,0,39,90
776155,Unique exclusive quiet penthouse/loft,Entire loft,entire_home,https://a0.muscache.com/im/pictures/11583034/3ddf5e5e_original.jpg,30,3963441,Ann-Sofie,"","",false,59.3435,18.0508,2,1,1,1.0,false,"TV,Washer,Cable TV,Dryer,Smoke alarm,Wifi,Carbon monoxide alarm,First aid kit,Kitchen,Essentials,Shampoo,Hangers,Hair dryer,Hot water,Iron,Breakfast,Hot tub,Heating",false,5,Strict,SEK,52,0,20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2758.0,29426.0,174.6,1795.5,0.044,0.054,7.6,80.6,9.3,99.1,16,68,349,365,543.0,5206.0,177.1,1697.3,0.033,0.136,6.0,57.8,24.7,236.6,3,68,87,90
785218,Unique 3 floor Town House,Entire home,entire_home,https://a0.muscache.com/im/pictures/12420775/3cfa037e_original.jpg,23,4139711,Fredrik,"","",false,59.3214,17.9947,6,3,6,1.0,false,"High chair,TV,Cable TV,Wifi,Air conditioning,Lake access,Kitchen,Pack ’n play/Travel crib,Room-darkening shades,Paid parking off premises,Hot water,Bed linens,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Patio or balcony,Backyard,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Baking sheet,Private entrance,Bathtub",false,5,Firm,SEK,0,0,32,4.94,4.9,4.9,4.9,4.9,4.6,4.8,31013.0,305871.0,173.8,1784.2,0.471,0.935,85.0,838.0,168.5,1662.3,172,181,193,365,14813.0,142011.0,187.5,1797.9,0.878,0.0,164.6,1577.9,0.0,0.0,79,0,11,90
810344,Style and charm heart of Stockholm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-810344/original/2b8b4361-80ab-4d82-88ad-f911c71d4161.jpeg,8,3189338,Lisa,"","",false,59.3359,18.0848,2,1,1,1.0,false,"TV,Washer,Dryer,Smoke alarm,Wifi,Kitchen,Essentials,Hangers,Hair dryer,Iron,Bed linens,Refrigerator,Dishes and silverware,Heating,Clothing storage",,5,Strict,SEK,85,,141,4.8,4.8,4.8,4.8,4.9,4.9,4.7,7648.0,76526.0,239.6,2449.7,0.09,0.0,21.0,209.7,0.0,0.0,33,0,332,365,1195.0,11457.0,291.8,2797.0,0.044,0.0,13.3,127.3,0.0,0.0,4,0,86,90
822497,Cozy apartment with a terrace!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/13800544/80be9c57_original.jpg,16,4319402,Moa,"","",false,59.2979,17.9851,6,2,3,1.5,false,"TV,Children’s books and toys,Wifi,Kitchen,Room-darkening shades,Hot water,Bed linens,Hot tub,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,Patio or balcony,Backyard,Luggage dropoff allowed,Essentials,Shampoo,Hangers,Hair dryer,Iron,Bathtub",false,3,Moderate,SEK,52,0,50,4.84,4.8,4.9,4.8,5.0,4.7,4.7,9963.0,102366.0,164.5,1683.6,0.162,0.527,27.3,280.5,89.0,914.0,59,253,306,365,0.0,0.0,182.1,1745.5,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
838442,City Backpackers  - 6 Bed Apartment with Sauna,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/39803431/17a1c069_original.jpg,9,4380521,City Backpackers,"","",false,59.3359,18.0554,6,1,6,1.0,false,"Washer,Dryer,Smoke alarm,Wifi,Luggage dropoff allowed,Kitchen,Essentials,Hot water,Bed linens,Private entrance,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Sauna",true,1,Moderate,SEK,3,0,91,4.63,4.7,4.8,4.6,4.8,4.9,4.7,43608.0,438799.0,243.8,2500.0,0.477,0.513,119.5,1202.2,128.6,1294.4,174,26,191,365,16772.0,160786.0,261.5,2506.7,0.711,0.744,186.4,1786.5,195.0,1869.6,64,4,26,90
840600,Nice room in central Stockholm,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/14710021/89943e2c_original.jpg,11,4390012,Anna,"","",true,59.3363,18.0300,,,1,0.0,false,"Blender,Wifi,Waterfront,Lake access,Room-darkening shades,Hot water,Body soap,Breakfast,Bed linens,Extra pillows and blankets,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Coffee,Clothing storage,Beach access,Smoke alarm,Essentials,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Iron,Freezer,Toaster",,2,Moderate,SEK,30,,133,4.91,4.9,4.9,4.9,4.9,4.8,4.8,1629.0,16035.0,91.4,937.4,0.047,0.067,4.5,43.9,6.5,63.6,17,113,348,365,912.0,8743.0,99.6,954.7,0.1,0.29,10.1,97.1,29.4,282.0,9,59,81,90
845365,"Room near forest/beach, 20 min to city center.",Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/13332078/631d2bf1_original.jpg,10,4174933,Mae Jane And Mich,"","",true,59.2958,17.9281,,,3,0.0,false,"TV,Wifi,Kitchen,Hot water kettle,Paid parking off premises,Portable fans,Gym,Conditioner,Elevator,Free street parking,Laundromat nearby,Hot tub,Cleaning products,Heating,Clothing storage,Washer,Dryer,Beach access,Smoke alarm,Carbon monoxide alarm,First aid kit,Bidet,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Mini golf,Freezer,Baby monitor,Rice maker,Bathtub,High chair,Children’s books and toys,Blender,Window guards,Room-darkening shades,Bikes,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Shower gel,Luggage dropoff allowed,Long term stays allowed,Dining table,Outdoor playground,Toaster",false,1,Strict,SEK,0,12,57,4.72,4.6,4.8,4.4,4.9,4.6,4.6,3412.0,35038.0,45.5,462.3,0.241,0.0,9.3,96.0,0.0,0.0,88,0,277,365,833.0,7986.0,66.3,635.4,0.144,0.0,9.3,88.7,0.0,0.0,13,0,77,90
855338,"Modern Apartment, Central Stockholm",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/12527674/9ff76e38_original.jpg,13,1663234,Daniel,"","",false,59.3502,18.0554,3,2,2,1.0,false,"TV,Washer,Cable TV,Dryer,Smoke alarm,Wifi,Carbon monoxide alarm,Kitchen,Shampoo,Iron,Elevator,Heating",false,6,Strict,SEK,63,15,4,4.33,4.0,4.7,4.0,4.7,4.3,4.7,3098.0,30291.0,144.4,1481.6,0.055,0.0,8.5,83.0,0.0,0.0,20,0,345,365,2242.0,21495.0,158.8,1522.1,0.156,0.0,24.9,238.8,0.0,0.0,14,0,76,90
858902,Single room-city centre of Sthlm G,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-858902/original/f5db4b6a-c794-4d84-b284-cadba8437c8f.jpeg,11,4495747,Lotta,"","",true,59.3388,18.0854,,,1,0.0,false,"Smoke alarm,Wifi,Elevator,Bed linens,Essentials,Hangers,Heating,Dedicated workspace",false,3,Strict,SEK,18,0,62,4.84,5.0,4.9,5.0,5.0,5.0,4.8,13644.0,136258.0,89.2,910.9,0.389,0.391,37.4,373.3,37.6,375.4,142,2,223,365,5449.0,52237.0,108.4,1038.8,0.544,0.557,60.5,580.4,61.9,593.6,49,2,41,90
884403,"Apartment in Stockholm, Furnished",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-884403/original/57c983d1-07f0-480f-bd6f-248ff792fa3f.jpeg,10,779150,Henrik,"","",false,59.3076,18.0803,3,1,1,1.0,false,"TV,Washer,Cable TV,Dryer,Smoke alarm,Wifi,Fire extinguisher,Kitchen,Essentials,Shampoo,Dedicated workspace,Elevator,Refrigerator,Dishes and silverware,Heating",false,5,Firm,SEK,0,0,56,4.83,4.8,4.9,4.7,4.9,4.9,4.7,7752.0,75495.0,123.1,1268.5,0.178,0.0,21.2,206.8,0.0,0.0,65,0,300,365,6876.0,65915.0,118.6,1136.8,0.644,0.0,76.4,732.4,0.0,0.0,58,0,32,90
903577,Proximity to Globen and Tele2 arena and City,Private room in condo,private_room,https://a0.muscache.com/im/pictures/3425c0ed-33ba-434d-b667-5c156cdbfaea.jpg,11,4830362,Jeanette,"","",false,59.2867,18.0953,,,1,0.0,false,"TV,Cable TV,Blender,Wifi,Air conditioning,Kitchen,Room-darkening shades,Hot water kettle,Paid parking off premises,Hot water,Body soap,Conditioner,Elevator,Bed linens,Extra pillows and blankets,Outdoor furniture,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Stove,Washer,Dryer,Single level home,Smoke alarm,Patio or balcony,First aid kit,Fire extinguisher,Essentials,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Baking sheet,Freezer,Toaster,Bathtub",false,1,Flexible,SEK,0,74,42,5.0,5.0,4.9,4.8,5.0,5.0,4.9,7986.0,79467.0,93.1,952.7,0.227,0.232,21.9,217.7,22.3,222.0,83,7,282,365,4519.0,43322.0,101.8,976.2,0.489,0.53,50.2,481.4,54.4,522.0,44,7,46,90
916806,Unique place with panoramic view!!,Entire guesthouse,entire_home,https://a0.muscache.com/im/pictures/13421911/ce007ae1_original.jpg,24,4922434,Julia,"","",false,59.2798,17.8957,4,1,1,1.0,false,"High chair,TV,Cable TV,Window guards,Wifi,Air conditioning,Crib,Kitchen,Pack ’n play/Travel crib,Room-darkening shades,Paid parking off premises,Hot water,Bed linens,Extra pillows and blankets,Outdoor furniture,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Stove,Washer,Beach access,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Private entrance,Baby bath",,3,Moderate,SEK,22,,338,4.47,4.6,4.8,4.6,4.8,4.4,4.6,2755.0,28428.0,75.5,807.1,0.096,0.129,7.5,77.9,10.1,104.5,35,93,330,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
954832,Central Stockholm studio - also for longer stays,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/pro_photo_tool/Hosting-954832-unapproved/original/28a38180-32d8-4f57-a933-915f88ffa591.JPEG,37,4059782,Mikael,"","",true,59.3357,18.0311,3,1,2,1.0,false,"Wifi,Air conditioning,Kitchen,Free parking on premises,Hot water kettle,Paid parking off premises,Gym,Mini fridge,Elevator,Cleaning products,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Freezer,Window guards,Babysitter recommendations,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Exercise equipment,Backyard,Luggage dropoff allowed,Long term stays allowed,Dining table,Toaster",false,3,Firm,SEK,0,0,354,4.94,5.0,5.0,5.0,5.0,4.9,4.8,34231.0,351052.0,130.9,1340.5,0.718,0.0,93.8,961.8,0.0,0.0,262,0,103,365,9982.0,95694.0,150.1,1438.8,0.744,0.0,110.9,1063.3,0.0,0.0,67,0,23,90
1020715,"Fab views by the sea! Sunset, sunrise & sauna.",Entire cabin,entire_home,https://a0.muscache.com/im/pictures/73b4226b-4be6-4fba-b3b0-26ce87dea0c5.jpg,81,5617271,Anna,"","",true,59.4428,18.4955,12,6,11,1.5,false,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Children’s dinnerware,Pets allowed,Hot water,Outdoor furniture,Hammock,Coffee maker,Indoor fireplace,Refrigerator,Dishes and silverware,Heating,Washer,Beach access,Smoke alarm,BBQ grill,Carbon monoxide alarm,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Outdoor kitchen",false,5,Firm,SEK,314,0,15,4.64,4.7,4.7,4.4,4.9,5.0,4.5,11569.0,122928.0,632.4,6534.3,0.049,0.058,31.7,336.8,37.4,397.8,18,56,347,365,2646.0,25367.0,552.5,5296.2,0.056,0.0,29.4,281.9,0.0,0.0,5,0,85,90
1041103,Aspudden Close to the city.,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/airflow/Hosting-1041103/original/9f3712fd-9e2c-412f-ae39-e00d78cc401d.jpg,29,5731936,Karoline,"","",false,59.3110,18.0080,,3,,0.0,false,"TV,Wifi,Kitchen,Pets allowed,Hot water,Resort access,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Beach access,Smoke alarm,First aid kit,Backyard,Essentials,Long term stays allowed,Iron,Dedicated workspace",true,4,Strict,SEK,0,0,61,4.92,4.9,4.9,4.7,4.9,4.8,4.7,824.0,7901.0,68.1,699.9,0.03,0.035,2.3,21.6,2.7,25.5,11,55,354,365,824.0,7901.0,72.3,693.0,0.122,0.151,9.2,87.8,11.3,108.2,11,17,79,90
1048260,Charming & bohemic 1 bedroom flat,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/16021068/ea696aaf_original.jpg,11,5770735,Annika,"","",false,59.2978,18.0887,2,1,1,1.0,false,"Blender,Wifi,Kitchen,Hot water kettle,Paid parking off premises,Pets allowed,Hot water,Body soap,Bed linens,Extra pillows and blankets,Cleaning products,Refrigerator,Dishes and silverware,Heating,Cooking basics,Coffee,Stove,Wine glasses,Washer,Dryer,Smoke alarm,Patio or balcony,Essentials,Hangers,Hair dryer,Toaster,Bathtub",false,4,Moderate,SEK,0,0,104,4.77,4.9,4.9,4.6,4.9,4.7,4.7,16359.0,163341.0,84.5,865.5,0.512,0.64,44.8,447.5,56.0,559.4,187,73,178,365,7399.0,70930.0,95.4,914.2,0.867,0.0,82.2,788.1,0.0,0.0,78,0,12,90
1054406,Spacious safe scenic near Stockholm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/67f5372d-d1db-434c-8dfb-edf30e61ba66.jpg,21,5806608,Thomas,"","",true,59.2735,17.9580,6,2,5,1.0,false,"TV,Wifi,Waterfront,Lake access,Kitchen,Free parking on premises,Hot water kettle,Free street parking,Outdoor furniture,Hammock,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Beach access,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Bathtub,High chair,Children’s books and toys,Blender,Window guards,Crib,Pack ’n play/Travel crib,Room-darkening shades,Children’s dinnerware,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,Single level home,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Dining table,Baking sheet,Toaster",false,2,Firm,SEK,124,0,238,4.83,4.9,5.0,4.9,5.0,4.7,4.7,17906.0,175654.0,112.1,1144.0,0.389,0.0,49.1,481.2,0.0,0.0,142,0,223,365,10725.0,102816.0,150.8,1446.1,0.789,0.0,119.2,1142.4,0.0,0.0,71,0,19,90
1096827,Charming flat in the Garden-suburb,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/16500349/2c250fec_original.jpg,7,6027093,Anita,"","",false,59.2845,18.0866,3,1,2,1.0,false,"TV,Wifi,Kitchen,Essentials,Hangers,Iron",false,4,Moderate,SEK,0,0,72,4.86,4.9,4.9,4.9,4.8,4.9,4.9,13581.0,131887.0,91.1,933.9,0.378,0.896,37.2,361.3,88.2,856.4,138,211,227,365,8731.0,83699.0,102.5,983.0,0.944,0.0,97.0,930.0,0.0,0.0,85,0,5,90
1115790,Top floor flat in trendy Hornstull,Entire loft,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-1115790/original/cc283c43-a86d-4874-aa13-c582cefef87d.jpeg,20,6123933,Fatima,"","",false,59.3179,18.0325,3,2,1,1.0,false,"Wifi,Lake access,Kitchen,Board games,Paid parking off premises,Portable fans,Conditioner,Elevator,Outdoor furniture,Cleaning products,Heating,Coffee,Clothing storage,Wine glasses,Beach access,Smoke alarm,Essentials,Shampoo,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Outlet covers,Bathtub,High chair,Children’s books and toys,Blender,Window guards,Hot water,Body soap,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Backyard,Long term stays allowed,Children's playroom,Dining table,Toaster",false,5,Firm,SEK,0,0,18,4.89,4.8,4.8,4.6,4.9,4.9,4.8,10665.0,102376.0,209.0,2152.2,0.145,0.243,29.2,280.5,48.9,469.6,53,147,312,365,10473.0,100403.0,201.6,1932.7,0.578,0.0,116.4,1115.6,0.0,0.0,52,0,38,90
1126893,Stylish apartment in central Sthlm w water view,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-1126893/original/917e9cc5-0db0-474a-8360-2c996e4eec33.jpeg,12,6182136,Linus,"","",false,59.3277,18.0365,3,1,1,1.5,false,"TV,Blender,Wifi,Waterfront,Lake access,Kitchen,Room-darkening shades,Paid parking off premises,Portable fans,Pets allowed,Hot water,Body soap,Elevator,Bed linens,Extra pillows and blankets,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,Backyard,Fire extinguisher,Essentials,Shampoo,Hangers,Dining table,Baking sheet,Sound system,Toaster,Bathtub",false,2,Firm,SEK,0,0,36,4.86,4.9,4.9,4.9,5.0,4.9,4.7,14213.0,139046.0,185.3,1902.7,0.214,0.639,38.9,380.9,116.5,1139.7,78,243,287,365,5271.0,50531.0,199.0,1907.8,0.3,0.474,58.6,561.5,92.5,886.5,27,33,63,90
1153177,Lovely Apartment Central Stockholm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-1153177/original/00783ad5-e532-4f43-be1a-c39273f735a5.jpeg,30,6319741,Terry,"","",true,59.3445,18.0851,5,3,5,1.5,false,"TV,Cable TV,Wifi,Kitchen,Pack ’n play/Travel crib,Hot water,Elevator,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,Shower gel,Patio or balcony,First aid kit,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",false,6,Firm,SEK,159,0,177,4.87,4.9,5.0,4.7,5.0,4.9,4.7,66670.0,674769.0,360.1,3710.1,0.512,0.0,182.7,1848.7,0.0,0.0,187,0,178,365,21630.0,207361.0,355.7,3409.8,0.678,0.0,240.3,2304.0,0.0,0.0,61,0,29,90
1158893,Quiet Oasis Near Central Stockholm,Entire home,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-1158893/original/4db44f0e-b7a6-435c-ade8-eaf95fac7c2c.jpeg,31,2043953,Dany,"","",true,59.2932,17.9507,9,4,6,1.0,false,"TV,Wifi,Kitchen,Board games,Free parking on premises,Hot water kettle,Books and reading material,Portable fans,Pets allowed,Conditioner,Free street parking,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Outdoor dining area,Freezer,Private entrance,Sound system,High chair,Children’s books and toys,Pack ’n play/Travel crib,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Sauna,Stove,BBQ grill,Exercise equipment,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Dining table,Baking sheet,Barbecue utensils,Toaster",,3,Firm,SEK,74,,113,4.97,5.0,5.0,4.9,5.0,4.7,4.9,10881.0,112797.0,319.7,3287.5,0.093,0.42,29.8,309.0,134.3,1392.6,34,284,331,365,0.0,0.0,321.1,3078.6,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
1170669,House with garden close to city,Entire home,entire_home,https://a0.muscache.com/im/pictures/8343bb46-5c3f-48b2-8b9b-232fddd87827.jpg,19,6409405,Jennie,"","",false,59.2833,18.0498,6,4,4,2.0,false,"TV,Cable TV,Children’s books and toys,Wifi,Kitchen,Free parking on premises,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Coffee maker,Indoor fireplace,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,BBQ grill,Patio or balcony,Backyard,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron",false,3,Firm,SEK,0,0,16,5.0,5.0,4.9,4.8,4.9,4.9,4.9,24718.0,245437.0,176.6,1817.7,0.386,0.45,67.7,672.4,79.0,784.1,141,52,224,365,11469.0,109944.0,174.5,1673.2,0.733,0.786,127.4,1221.6,136.5,1308.9,66,6,24,90
1170766,A Studio at Mariaberget,Private room in loft,private_room,https://a0.muscache.com/im/pictures/17608017/6c382ebd_original.jpg,11,6409820,Annika,"","",true,59.3205,18.0565,2,1,1,1.0,false,"Dryer,Wifi,Essentials,Shampoo,Heating",,3,Flexible,SEK,0,,249,4.9,4.9,5.0,4.9,5.0,4.9,4.8,12821.0,134307.0,72.3,743.6,0.488,0.587,35.1,368.0,42.3,443.3,178,62,187,365,467.0,4476.0,73.9,708.5,0.067,0.214,5.2,49.7,16.7,159.9,6,62,84,90
1173290,Great attic quiet apt in SthlmCity,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/19872866/5ada30ae_original.jpg,19,6422311,Christian,"","",false,59.3400,18.0284,5,3,4,2.0,false,"TV,Washer,Cable TV,Dryer,Smoke alarm,Wifi,Carbon monoxide alarm,First aid kit,Fire extinguisher,Kitchen,Essentials,Shampoo,Hangers,Hair dryer,Iron,Private entrance,Heating",false,28,Firm,SEK,0,0,23,4.83,4.7,4.8,4.8,5.0,4.9,4.8,1956.0,19152.0,141.1,1453.4,0.038,0.044,5.4,52.5,6.1,59.8,14,45,351,365,1659.0,15905.0,135.4,1297.9,0.133,0.267,18.4,176.7,36.9,353.4,12,45,78,90
1228583,Södermalm - outstanding view,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/6e1ed766-09b8-453c-a80b-ca89f7f6ffee.jpg,17,6701871,Linda,"","",false,59.3102,18.0540,2,2,2,1.0,false,"TV,Wifi,Waterfront,Lake access,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Pets allowed,Elevator,Outdoor furniture,Cleaning products,Heating,Coffee,Wine glasses,Beach access,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Outdoor dining area,Freezer,Sound system,Bathtub,Blender,Window guards,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Patio or balcony,Backyard,Dining table,Toaster",false,3,Firm,SEK,0,0,18,4.89,4.8,4.8,4.9,4.9,4.7,4.8,1847.0,17707.0,133.2,1363.1,0.033,0.034,5.1,48.5,5.2,49.6,12,8,353,365,1847.0,17707.0,155.6,1491.3,0.133,0.146,20.5,196.7,22.5,215.9,12,8,78,90
1234960,"Amazing, child friendly house with  large garden",Entire home,entire_home,https://a0.muscache.com/im/pictures/19104437/584ccd98_original.jpg,34,6246528,Jacob,"","",true,59.2801,18.0605,6,3,3,2.0,false,"TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Paid parking off premises,Pets allowed,Conditioner,Free street parking,Outdoor furniture,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Paid parking on premises,Coffee,Wine glasses,Washer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Outlet covers,High chair,Children’s books and toys,Blender,Window guards,Crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Fire pit,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Exercise equipment,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Dining table,Toaster",false,3,Moderate,SEK,0,0,113,4.77,4.8,4.9,4.5,5.0,4.8,4.6,23310.0,231948.0,303.9,3099.5,0.205,0.223,63.9,635.5,69.2,688.3,75,28,290,365,11439.0,109660.0,376.6,3610.4,0.367,0.532,127.1,1218.4,184.5,1768.7,33,28,57,90
